OBJECTID_1,WorldID,Zone_Name,World,Adm4ID,Adm3ID,Adm2ID,Adm1ID,CntyID,Levels,Adm4_Name,Adm3_Name,Adm2_Name,Adm1_Name,Cnty_Name,Composite,RegionYWAM,GlobalID,FieldYWAM,Population,PopPct,Name,OZcount,Shape_Leng,Cen_x,Cen_y,Shape_Le_1,Shape_Area,OZ_Label,OZ_Label1
2167,POL-SWI,Swietokrzyskie,C,,,,POL-SWI,POL,1,,,,Swietokrzyskie,Poland,0,Central Europe Region,{B6E2E228-7870-404E-96A0-7E39246CF68A},"Europe, Middle East and North Africa Field",1299286.42651000000,3.41575904756,,1,7.56328034574,20.76852149870,50.76538664270,7.56328034574,1.48279812794,Swietokrzyskie,Swietokrzyskie
2168,POL-WAR,Warminsko-Mazurskie,C,,,,POL-WAR,POL,1,,,,Warminsko-Mazurskie,Poland,0,Central Europe Region,{E8B611AA-0BCE-45A6-9334-93B06EDC723C},"Europe, Middle East and North Africa Field",1446680.66271000000,3.80325112442,,1,11.60623348900,20.84409888350,53.85501296210,11.60623348900,3.26785770754,Warminsko-Mazurskie,Warminsko-Mazurskie
2169,POL-WIE,Wielkopolskie,C,,,,POL-WIE,POL,1,,,,Wielkopolskie,Poland,0,Central Europe Region,{E87A8601-22DC-4DEE-9BF2-1C796EA53525},"Europe, Middle East and North Africa Field",3314186.04162000000,8.71282938540,,1,14.99097222110,17.24751871460,52.33075934270,14.99097222110,3.96335261041,Wielkopolskie,Wielkopolskie
2170,POL-ZAC,Zachodniopomorskie,C,,,,POL-ZAC,POL,1,,,,Zachodniopomorskie,Poland,0,Central Europe Region,{9CE6355A-C116-4C93-A0F5-C837795CCE71},"Europe, Middle East and North Africa Field",1707799.24833000000,4.48971882940,,1,15.08331177010,15.55737534160,53.57874964350,15.08331177010,3.04312850172,Zachodniopomorskie,Zachodniopomorskie
2171,PAN,Panama,C,,,,,PAN,0,,,,,Panama,0,"Mexico, Central America and Caribbean Region",{AEFE0F89-3FA8-4CA0-A6CE-C794EDA064A7},The Americas Field,3508000.00000000000,100.00000000000,,1,53.61840721070,-80.11341324600,8.51242846833,53.61840721070,6.19016569378,Panama,
2172,PRT-ALG,Algarve,C,,,,PRT-ALG,PRT,1,,,,Algarve,Portugal,0,Western Europe Region,{EF9A559A-E11C-4394-B784-95941DAC9DF2},"Europe, Middle East and North Africa Field",444335.08745800000,4.14028221635,,1,7.68478550289,-8.13560881329,37.24596194300,7.68478550289,0.50278641556,Algarve,Algarve
2173,PRT-ALE,Alentejo,C,,,,PRT-ALE,PRT,1,,,,Alentejo,Portugal,0,Western Europe Region,{FC0686C5-D3FA-4D7E-A6D7-A1CE85BC7478},"Europe, Middle East and North Africa Field",804664.13022700000,7.49780218251,,1,10.70327883320,-7.92337877221,38.39083392760,10.70327883320,2.81076699347,Alentejo,Alentejo
2174,PRT-AZO,Azores,C,,,,PRT-AZO,PRT,1,,,,Azores,Portugal,0,Western Europe Region,{D63FF514-7C07-4B94-A6F5-2D94E13A4CB9},"Europe, Middle East and North Africa Field",254402.90887600000,2.37050790976,,1,7.96298169967,-27.28267542330,38.34727443520,7.96298169967,0.24680262208,Azores,Azores
2175,PRT-CEN,Centro,C,,,,PRT-CEN,PRT,1,,,,Centro,Portugal,0,Western Europe Region,{E0B7C944-893E-48B6-9B85-20946300B589},"Europe, Middle East and North Africa Field",2436083.26316000000,22.69924770000,,1,9.61668796719,-7.76581443527,40.42160056030,9.61668796719,2.54553220627,Centro,Centro
2176,PRT-LIS,Lisboa e Vale do Tejo,C,,,,PRT-LIS,PRT,1,,,,Lisboa e Vale do Tejo,Portugal,0,Western Europe Region,{B31EF891-F3FC-424E-B013-0BF67BF67071},"Europe, Middle East and North Africa Field",2725044.94958000000,25.39177180000,,1,12.09304699300,-8.72309352776,39.27128399800,12.09304699300,1.51779527806,Lisboa e Vale do Tejo,Lisboa e Vale do Tejo
2177,PRT-MAD,Madeira,C,,,,PRT-MAD,PRT,1,,,,Madeira,Portugal,0,Western Europe Region,{E66B0A03-90BF-473E-8A62-F6EC03ADF4BA},"Europe, Middle East and North Africa Field",265674.34452800000,2.47553433217,,1,2.60607297031,-16.94223031730,32.74595638300,2.60607297031,0.07852576584,Madeira,Madeira
2178,PRT-NOR,Norte,C,,,,PRT-NOR,PRT,1,,,,Norte,Portugal,0,Western Europe Region,{9CF7C30F-FF75-4CCA-8A9A-28C7967FB346},"Europe, Middle East and North Africa Field",3801795.32055000000,35.42485390000,,1,8.82981522602,-7.65341936352,41.53453842040,8.82981522602,1.94973353233,Norte,Norte
2179,PNG,Papua New Guinea,C,,,,,PNG,0,,,,,Papua New Guinea,0,Pacific Region,{FC6247B7-8033-414B-B9C4-76358FBF653F},Asia and Pacific Field,6659000.00000000000,100.00000000000,,1,168.56667954000,145.04862749500,-6.48656461669,168.56667954000,37.18098026890,Papua New Guinea,
2180,BOU,Bougainville,C,,,,,BOU,0,,,,,Bougainville,0,Pacific Region,{48EC83B3-AADC-4ADE-B9C7-754FA5CE4295},Asia and Pacific Field,230000.00000000000,100.00000000000,,1,10.59391283940,155.25870080400,-6.14808374682,10.59391283940,0.77183893974,Bougainville,
2181,PLW,Palau,C,,,,,PLW,0,,,,,Palau,0,Pacific Region,{568F1BD4-75A2-4D44-83DC-30E3146D209E},Asia and Pacific Field,20500.00000000000,100.00000000000,,1,4.86974622112,134.50304427100,7.40065450157,4.86974622112,0.04040183192,Palau,
2182,GNB,Guinea-Bissau,A,,,,,GNB,0,,,,,Guinea-Bissau,0,West Africa Region,{869A1C54-B242-40A6-ACFF-A1A65D013017},Sub-Sahara Africa Field,1647000.00000000000,100.00000000000,,1,34.24089589030,-14.97946535010,12.01113493140,34.24089589030,2.80579123755,Guinea-Bissau,
2183,QAT,Qatar,A,,,,,QAT,0,,,,,Qatar,0,Middle East Region,{17E303FC-0A0F-4403-93E3-7D40444B3EC9},"Europe, Middle East and North Africa Field",1508000.00000000000,100.00000000000,,1,8.71466423362,51.19085186410,25.29449536770,8.71466423362,1.02042396018,Qatar,
2184,REU,Reunion,C,,,,,REU,0,,,,,Reunion,0,Southern Africa & Indian Ocean Region,{AAF0101A-C161-4E70-9E3B-428E76A5B45A},Sub-Sahara Africa Field,837000.00000000000,100.00000000000,,1,1.97196164896,55.53859541970,-21.12154398830,1.97196164896,0.21938257036,Reunion,
2185,MHL,Marshall Islands,C,,,,,MHL,0,,,,,Marshall Islands,0,Pacific Region,{E8BDE247-5627-4741-B032-FA8E6DE1FA17},Asia and Pacific Field,63400.00000000000,100.00000000000,,1,14.68301528910,169.00449872800,8.49375630255,14.68301528910,0.01979452920,Marshall Islands,
2186,ROU-Z04,Macroregiunea 4,C,,,,,ROU,1,,,,,Romania,1,Central Europe Region,{45A620C8-AAC7-44FE-9056-6776905FFE5F},"Europe, Middle East and North Africa Field",4168901.07912000000,19.67390787690,,1,17.29160252480,22.78436269840,45.18815247020,17.29160252480,7.00842491990,Macroregiunea 4,
2187,ROU-Z03,Macroregiunea 3,C,,,,,ROU,1,,,,,Romania,1,Central Europe Region,{F0C531B3-04F6-4DFB-9766-24701E077C87},"Europe, Middle East and North Africa Field",5471163.26106000000,25.81955290730,,1,12.37696351120,25.90490289930,44.60289650900,12.37696351120,4.14224700414,Macroregiunea 3,
2188,ROU-Z02,Macroregiunea 2,C,,,,,ROU,1,,,,,Romania,1,Central Europe Region,{0EB39818-AD8E-4480-A7FC-BCF48CA3A843},"Europe, Middle East and North Africa Field",6616953.12414000000,31.22677264810,,1,26.93669976930,27.22113923130,46.15846662820,26.93669976930,8.34336666167,Macroregiunea 2,
2189,ROU-Z01,Macroregiunea 1,C,,,,,ROU,1,,,,,Romania,1,Central Europe Region,{B4B1A059-10EC-4E73-B6E7-2652ED983652},"Europe, Middle East and North Africa Field",4932982.53568000000,23.27976656760,,1,16.27485105120,24.07458436570,46.71422707830,16.27485105120,8.01538275518,Macroregiunea 1,
2190,PHL-AUT,Autonomous Region in Muslim Mindanao,B,,,,PHL-AUT,PHL,1,,,,Autonomous Region in Muslim Mindanao,Philippines,0,Indo-China and the Philippines Region,{E52C45DF-A2F3-4F07-9742-C1859C4FADE6},Asia and Pacific Field,2953241.88200000000,3.15460000000,,1,36.90657683120,123.31857900600,6.94127045251,36.90657683120,1.07701559754,Autonomous Region in Muslim Mindanao,Autonomous Region in Muslim Mindanao
2191,PHL-BIC,Bicol,C,,,,PHL-BIC,PHL,1,,,,Bicol,Philippines,0,Indo-China and the Philippines Region,{056BFEB6-5646-4B48-A0BA-2A547F34A3D8},Asia and Pacific Field,5723490.61410000000,6.11373000000,,1,31.40541637270,123.48004083100,13.26928155090,31.40541637270,1.45550986398,Bicol,Bicol
2192,PHL-CAL-BAT,Batangas,C,,,PHL-CAL-BAT,PHL-CAL,PHL,2,,,Batangas,Calabarzon,Philippines,0,Indo-China and the Philippines Region,{C23F53EB-7F00-4DEB-AD2B-80C0060FFCFC},Asia and Pacific Field,2332742.94345000000,2.49179416500,,1,4.26664719286,121.03367459900,13.91516592840,4.26664719286,0.29778703830,Batangas,Batangas
2193,PHL-CAL-CAV,Cavite,C,,,PHL-CAL-CAV,PHL-CAL,PHL,2,,,Cavite,Calabarzon,Philippines,0,Indo-China and the Philippines Region,{557BA115-79F6-445E-9F80-606FF65BB596},Asia and Pacific Field,2525953.94234000000,2.69817868800,,1,1.57964975551,120.88740648500,14.27499685840,1.57964975551,0.09855876575,Cavite,Cavite
2194,PHL-CAL-LAG,Laguna,C,,,PHL-CAL-LAG,PHL-CAL,PHL,2,,,Laguna,Calabarzon,Philippines,0,Indo-China and the Philippines Region,{5718D0EB-9EB7-4119-B396-3317528F9495},Asia and Pacific Field,2406843.71512000000,2.57094728000,,1,2.06346771720,121.35148136500,14.25432168440,2.06346771720,0.15454032018,Laguna,Laguna
2195,PHL-CAL-QUE,Quezon,C,,,PHL-CAL-QUE,PHL-CAL,PHL,2,,,Quezon,Calabarzon,Philippines,0,Indo-China and the Philippines Region,{9F062227-8128-4DC6-98F0-5B7A0A0C66FB},Asia and Pacific Field,2055659.27127000000,2.19581835700,,1,14.65921216840,121.97023630100,14.17592872570,14.65921216840,0.72910688911,Quezon,Quezon
2196,PHL-CAL-RIZ,Rizal,C,,,PHL-CAL-RIZ,PHL-CAL,PHL,2,,,Rizal,Calabarzon,Philippines,0,Indo-China and the Philippines Region,{473A5C35-344E-4137-9A23-369B6191E7B1},Asia and Pacific Field,2090169.44922000000,2.23268151000,,1,1.67586420408,121.26283240200,14.58806242390,1.67586420408,0.12818276377,Rizal,Rizal
2197,PHL-CAR,Caraga Division,C,,,,PHL-CAR,PHL,1,,,,Caraga Division,Philippines,0,Indo-China and the Philippines Region,{6548A8CF-6A3A-4417-9B8C-B11DEC7A8EDD},Asia and Pacific Field,2565386.65100000000,2.74030000000,,1,20.61458193030,125.78437200600,8.82305520670,20.61458193030,1.53968971338,Caraga Division,Caraga Division
2198,PHL-CAG,Cagayan Valley,C,,,,PHL-CAG,PHL,1,,,,Cagayan Valley,Philippines,0,Indo-China and the Philippines Region,{C264BFE0-EB14-494A-BFA9-A83243E2A570},Asia and Pacific Field,3444188.15340000000,3.67902000000,,1,15.64984641370,121.74790622300,17.25720814070,15.64984641370,2.13560235951,Cagayan Valley,Cagayan Valley
2199,PHL-CEL-AUR,Aurora,C,,,PHL-CEL-AUR,PHL-CEL,PHL,2,,,Aurora,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{585D06D8-DF17-4A34-A727-695A6E3A2FDE},Asia and Pacific Field,212900.29042200000,0.22741627100,,1,5.46313087878,121.69838679700,15.94394068620,5.46313087878,0.29396290904,Aurora,Aurora
2200,PHL-CEL-BAT,Bataan,C,,,PHL-CEL-BAT,PHL-CEL,PHL,2,,,Bataan,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{1E5E9B9F-5AB9-47FD-B85F-3A880F385CEC},Asia and Pacific Field,683131.25887100000,0.72970855600,,1,2.19644992964,120.44255205500,14.66968602990,2.19644992964,0.11296846780,Bataan,Bataan
2201,PHL-CEL-BUL,Bulacan,C,,,PHL-CEL-BUL,PHL-CEL,PHL,2,,,Bulacan,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{4A152557-9B37-4896-B055-8FC92D92A264},Asia and Pacific Field,2736757.97026000000,2.92335576900,,1,2.14894247978,121.04514499300,14.98348843250,2.14894247978,0.22066246512,Bulacan,Bulacan
2202,PHL-CEL-NUE,Nueva Ecija,C,,,PHL-CEL-NUE,PHL-CEL,PHL,2,,,Nueva Ecija,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{FC8C5A1C-941D-454D-AE50-76AE5564D813},Asia and Pacific Field,2052078.79362000000,2.19199375500,,1,3.09164167032,121.03059907700,15.64177279760,3.09164167032,0.46270538795,Nueva Ecija,Nueva Ecija
2203,PHL-CEL-PAM,Pampanga,C,,,PHL-CEL-PAM,PHL-CEL,PHL,2,,,Pampanga,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{6464547B-31D8-445D-B62D-A3AC13994FAC},Asia and Pacific Field,2300719.76664000000,2.45758758200,,1,1.91251835832,120.65314802500,15.07475760240,1.91251835832,0.19189669664,Pampanga,Pampanga
2204,PHL-CEL-TAR,Tarlac,C,,,PHL-CEL-TAR,PHL-CEL,PHL,2,,,Tarlac,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{9E7D9099-DAE6-4DFD-8FF7-02FC71F94D18},Asia and Pacific Field,1309258.67240000000,1.39852662700,,1,2.16741733613,120.47881670500,15.50230594640,2.16741733613,0.25150123170,Tarlac,Tarlac
2205,PHL-CEL-ZAM,Zambales,C,,,PHL-CEL-ZAM,PHL-CEL,PHL,2,,,Zambales,Central Luzon,Philippines,0,Indo-China and the Philippines Region,{BD2354B2-126E-4C66-81B7-03D3ED3DA8EE},Asia and Pacific Field,769055.64138500000,0.82149144000,,1,4.01178228697,120.14442104700,15.29613938580,4.01178228697,0.31375352605,Zambales,Zambales
2206,PHL-COR,Cordillera Administrative Region,C,,,,PHL-COR,PHL,1,,,,Cordillera Administrative Region,Philippines,0,Indo-China and the Philippines Region,{0E902A9B-710A-421B-BC9A-7EDBE43C75A4},Asia and Pacific Field,1671456.64140000000,1.78542000000,,1,6.89010584647,121.06469332300,17.34158160310,6.89010584647,1.54116476631,Cordillera Administrative Region,Cordillera Administrative Region
2207,PHL-CEV,Central Visayas,C,,,,PHL-CEV,PHL,1,,,,Central Visayas,Philippines,0,Indo-China and the Philippines Region,{661767BF-E63C-4E59-8DEE-056FB17B4E84},Asia and Pacific Field,6979886.92430000000,7.45579000000,,1,20.19284301610,123.61651629000,9.92642149809,20.19284301610,1.18631908538,Central Visayas,Central Visayas
2208,PHL-DAV,Davao Region,C,,,,PHL-DAV,PHL,1,,,,Davao Region,Philippines,0,Indo-China and the Philippines Region,{EF590132-116B-4D87-B38A-F31D4B6DA93A},Asia and Pacific Field,6353373.87520000000,6.78656000000,,1,14.06311956130,125.83714012400,7.21778250926,14.06311956130,1.55150166462,Davao Region,Davao Region
2209,PHL-EAS,Eastern Visayas Division,C,,,,PHL-EAS,PHL,1,,,,Eastern Visayas Division,Philippines,0,Indo-China and the Philippines Region,{A532AA5F-6893-4B6B-BDCE-4CE2CC32899C},Asia and Pacific Field,4420210.91030000000,4.72159000000,,1,30.97021797560,124.95075415000,11.53736583470,30.97021797560,1.74182466713,Eastern Visayas Division,Eastern Visayas Division
2210,PHL-ILO,Ilocos Region,C,,,,PHL-ILO,PHL,1,,,,Ilocos Region,Philippines,0,Indo-China and the Philippines Region,{974038EC-40BB-47CC-87A2-7D3C221EF15C},Asia and Pacific Field,5142700.10780000000,5.49334000000,,1,12.75405030140,120.49301673900,16.92040243950,12.75405030140,1.10529855069,Ilocos Region,Ilocos Region
2211,PHL-THI,Manila Third District,C,,,PHL-NAT-THI,PHL-NAT,PHL,2,,,Third District,National Capital Region (Metro Manila),Philippines,0,Indo-China and the Philippines Region,{D041B52E-0A16-4B0A-8DDB-D5411D611433},Asia and Pacific Field,1618864.48314000000,1.72924200000,,1,0.59495976523,120.99845968000,14.70062853600,0.59495976523,0.01060666767,Manila Third District,Third District
2212,PHL-FIR,Manila First District,C,,,PHL-NAT-FIR,PHL-NAT,PHL,2,,,Manila First District,National Capital Region (Metro Manila),Philippines,0,Indo-China and the Philippines Region,{0B748189-07E3-4ACC-8205-5957E865303A},Asia and Pacific Field,1443666.82083000000,1.54209900000,,1,0.20930972595,120.98832888600,14.59499606980,0.20930972595,0.00280803171,Manila First District,Manila First District
2213,PHL-FOU,Manila Fourth District,C,,,PHL-NAT-MUN,PHL-NAT,PHL,2,,,Fourth District,National Capital Region (Metro Manila),Philippines,0,Indo-China and the Philippines Region,{FEAD14DB-2186-4631-B073-32D8B7108D17},Asia and Pacific Field,6792924.41360000000,7.25608000000,,1,0.60990704969,121.04080200000,14.48563690840,0.60990704969,0.01656620780,Manila Fourth District,Fourth District
2214,COL-MAG,Magdalena,C,,,,COL-MAG,COL,1,,,,Magdalena,Colombia,0,South America: North Region,{B3236A95-26FD-4C40-9E3A-9DF3CB6FB46F},The Americas Field,1409358.36659000000,3.04397055419,,1,9.48977382915,-74.26416407490,10.19171441990,9.48977382915,1.78271838418,Magdalena,Magdalena
2215,PHL-SEC,Manila Second District,C,,,PHL-NAT-SEC,PHL-NAT,PHL,2,,,Second District,National Capital Region (Metro Manila),Philippines,0,Indo-China and the Philippines Region,{A024B1F4-0519-4FD7-864A-1BDCE5B2DAD7},Asia and Pacific Field,2291425.86220000000,2.44766000000,,1,0.63774400297,121.06625527600,14.65247042600,0.63774400297,0.01755753561,Manila Second District,Second District
2216,PHL-NOR,Northern Mindanao,C,,,,PHL-NOR,PHL,1,,,,Northern Mindanao,Philippines,0,Indo-China and the Philippines Region,{2630ADD2-4B74-4556-A80D-8BEA03CBC6F8},Asia and Pacific Field,3363902.21420000000,3.59326000000,,1,10.61264422560,124.65965743100,8.19434591756,10.61264422560,1.40803420060,Northern Mindanao,Northern Mindanao
2217,PHL-SOC,Soccsksargen,C,,,,PHL-SOC,PHL,1,,,,Soccsksargen,Philippines,0,Indo-China and the Philippines Region,{215A1DE6-1096-41BB-83EB-68313C4F5C7A},Asia and Pacific Field,3784607.65050000000,4.04265000000,,1,10.01483617510,124.81831446700,6.62079721531,10.01483617510,1.50276112973,Soccsksargen,Soccsksargen
2218,PHL-ZAM,Zamboanga Peninsula,C,,,,PHL-ZAM,PHL,1,,,,Zamboanga Peninsula,Philippines,0,Indo-China and the Philippines Region,{D70E8334-800D-4652-B9B3-B10C1CDECCFE},Asia and Pacific Field,3181021.40470000000,3.39791000000,,1,14.78417721110,122.86105494100,7.84322251313,14.78417721110,1.18937460969,Zamboanga Peninsula,Zamboanga Peninsula
2219,PRI,Puerto Rico,C,,,,,PRI,0,,,,,Puerto Rico,0,"Mexico, Central America and Caribbean Region",{40BA52AF-96C6-4614-BF29-C3A4F9A96460},The Americas Field,3998000.00000000000,100.00000000000,,1,9.16505602811,-66.46959456400,18.22024958890,9.16505602811,0.76767340165,Puerto Rico,
2220,RUS-CEN-BEL,Belgorod,C,,,RUS-CEN-BEL,RUS-CEN,RUS,2,,,Belgorod,Central Federal Okrug,Russia,0,Eastern Europe Region,{2697D9A8-B9D6-407B-A20E-78BE73698ED8},"Europe, Middle East and North Africa Field",1428930.17586000000,1.01799580803,,1,13.55736769140,37.50094434780,50.67268686700,13.55736769140,3.42256424455,Belgorod,Belgorod
2221,RUS-CEN-BRY,Bryansk,C,,,RUS-CEN-BRY,RUS-CEN,RUS,2,,,Bryansk,Central Federal Okrug,Russia,0,Eastern Europe Region,{DF22BA36-2D59-4DDB-A04B-4D305867AFA6},"Europe, Middle East and North Africa Field",1439240.95983000000,1.02534139779,,1,15.61488435940,33.42737359200,52.90735973680,15.61488435940,4.65678956715,Bryansk,Bryansk
2222,RUS-CEN-SMO,Smolensk,C,,,RUS-CEN-SMO,RUS-CEN,RUS,2,,,Smolensk,Central Federal Okrug,Russia,0,Eastern Europe Region,{8693310A-7CB6-4F10-8FAF-4EEE239BDB9C},"Europe, Middle East and North Africa Field",1140342.90878000000,0.81240099794,,1,18.49832422520,33.00450900400,54.95425175050,18.49832422520,6.96324995775,Smolensk,Smolensk
2223,RUS-CEN-IVA,Ivanovo,C,,,RUS-CEN-IVA,RUS-CEN,RUS,2,,,Ivanovo,Central Federal Okrug,Russia,0,Eastern Europe Region,{8AA6E88E-C1F3-4314-BFB3-0F7D928358AC},"Europe, Middle East and North Africa Field",1231773.55774000000,0.87753785273,,1,13.95857424580,41.55855178840,56.98781095150,13.95857424580,3.18959434313,Ivanovo,Ivanovo
2224,RUS-CEN-KAL,Kaluga,C,,,RUS-CEN-KAL,RUS-CEN,RUS,2,,,Kaluga,Central Federal Okrug,Russia,0,Eastern Europe Region,{79238CB8-904C-4862-88EF-134AFEA6A98F},"Europe, Middle East and North Africa Field",1067296.99832000000,0.76036176474,,1,16.11884735800,35.45025188610,54.37177825640,16.11884735800,4.12233900605,Kaluga,Kaluga
2225,RUS-CEN-KOS,Kostroma,C,,,RUS-CEN-KOS,RUS-CEN,RUS,2,,,Kostroma,Central Federal Okrug,Russia,0,Eastern Europe Region,{976EFAFD-9354-4506-9115-54BAE3ED927F},"Europe, Middle East and North Africa Field",783669.57218200000,0.55830043542,,1,24.62299366330,43.79646352200,58.45269205800,24.62299366330,9.25834600601,Kostroma,Kostroma
2226,RUS-CEN-KUR,Kursk,C,,,RUS-CEN-KUR,RUS-CEN,RUS,2,,,Kursk,Central Federal Okrug,Russia,0,Eastern Europe Region,{EE66AA34-82C4-4207-B53E-1D40784A6417},"Europe, Middle East and North Africa Field",1310072.39066000000,0.93331936328,,1,14.74620122930,36.10917062810,51.67998940290,14.74620122930,3.88478625574,Kursk,Kursk
2227,RUS-CEN-LIP,Lipetsk,C,,,RUS-CEN-LIP,RUS-CEN,RUS,2,,,Lipetsk,Central Federal Okrug,Russia,0,Eastern Europe Region,{6D68B91D-9257-4866-B10E-AF885C46DB01},"Europe, Middle East and North Africa Field",1216016.75079000000,0.86631241730,,1,14.08592224460,39.15110179430,52.64434301550,14.08592224460,3.19222356356,Lipetsk,Lipetsk
2228,RUS-CEN-ORE,Orel,C,,,RUS-CEN-ORE,RUS-CEN,RUS,2,,,Orel,Central Federal Okrug,Russia,0,Eastern Europe Region,{7697F2DC-9ED3-4F67-AD25-519F08D2618C},"Europe, Middle East and North Africa Field",889008.36009700000,0.63334570098,,1,12.74305485990,36.48002244150,52.78117029200,12.74305485990,3.28612969055,Orel,Orel
2229,UZB-QOR,Qoraqalpoghiston,A,,,,UZB-QOR,UZB,1,,,,Karakalpakstan,Uzbekistan,0,Central Asia Region,{75B30BCF-B9B6-474C-A360-12072925C3C3},South and Central Asia Field,1738161.60020000000,6.25372958264,,1,39.36511954600,58.72567679230,43.21446949940,39.36511954600,15.31337867400,Qoraqalpoghiston,Qoraqalpoghiston
2230,UZB-SAM,Samarqand,A,,,,UZB-SAM,UZB,1,,,,Samarkand,Uzbekistan,0,Central Asia Region,{B33F8661-4EBD-4E45-9EE6-672030E7B209},South and Central Asia Field,2924526.06527000000,10.52214890000,,1,8.54310925779,66.41682035750,39.83807249030,8.54310925779,1.78197214659,Samarqand,Samarqand
2231,UZB-SUR,Surkhondaryo,A,,,,UZB-SUR,UZB,1,,,,Surkhandarya,Uzbekistan,0,Central Asia Region,{9E3C0EC1-7474-4818-9B14-EA88597B3A17},South and Central Asia Field,1964221.83547000000,7.06707143798,,1,7.12220432403,67.48273194170,38.03614370800,7.12220432403,2.06492010994,Surkhondaryo,Surkhondaryo
2232,UZB-TOC,Toshkent City,B,,,,UZB-TOC,UZB,1,,,,Tashkent city,Uzbekistan,0,Central Asia Region,{F5E1BA39-13DA-4689-8907-47BBE772E5B0},South and Central Asia Field,2255280.41110000000,8.11427074586,,1,1.41185941947,69.26283898260,41.29614871000,1.41185941947,0.03633436234,Toshkent City,Toshkent City
2233,UZB-TOS,Toshkent Province,B,,,,UZB-TOS,UZB,1,,,,Tashkent province,Uzbekistan,0,Central Asia Region,{8A7D9679-8A12-4BFB-86FF-D54A79B3054D},South and Central Asia Field,3049735.92292000000,10.97264130000,,1,11.04733964160,69.79883679580,41.24208497280,11.04733964160,1.64185030597,Toshkent Province,Toshkent Province
2234,UZB-JIZ,Jizzakh,A,,,,UZB-JIZ,UZB,1,,,,Djizak,Uzbekistan,0,Central Asia Region,{E36B20B0-07CB-4F72-9020-B2925864853B},South and Central Asia Field,1091470.44249000000,3.92700022483,,1,8.78922228426,67.63305744180,40.40158852040,8.78922228426,2.21718800056,Jizzakh,Jizzakh
2235,UZB-SIR,Sirdaryo,A,,,,UZB-SIR,UZB,1,,,,Syrdarya,Uzbekistan,0,Central Asia Region,{1F549A2A-A5AF-48CD-8280-4DEA8840FF9B},South and Central Asia Field,713605.27163400000,2.56747956981,,1,6.40196966740,68.68366286590,40.42966290080,6.40196966740,0.50479949154,Sirdaryo,Sirdaryo
